Fecha;PM2.5(µg/m³);Xileno(µg/m³);SO2(µg/m³);CO(mg/m³);NO(µg/m³);NO2(µg/m³);PM10(µg/m³);NOx(µg/m³);Ozono(µg/m³);Tolueno(µg/m³);Benceno(µg/m³);Ruido(dBA)
2022-11-18;4;0.4;3;0.1;3;10;11;15;49;0.7;0.3;
2022-11-22;3;0.4;3;0.2;3;8;9;13;67;1.0;0.3;
2022-11-23;3;0.4;3;0.1;2;3;13;6;56;0.6;0.3;
2022-12-03;14;0.5;3;0.3;7;16;23;26;36;0.7;0.5;
2022-12-07;32;1.6;3;0.4;19;24;53;53;19;2.3;0.9;
2022-12-08;37;0.7;3;0.2;9;19;57;32;16;1.8;0.6;
2022-12-11;7;0.4;3;0.2;3;11;12;15;49;0.6;0.4;
2022-12-12;15;1.6;3;0.3;28;21;25;63;25;3.3;0.7;
2022-12-15;4;0.7;3;0.1;4;11;8;16;49;1.0;0.4;
2022-12-17;12;1.7;3;0.3;16;23;20;47;18;12.1;0.7;
2022-12-18;15;0.5;3;0.2;8;14;25;25;20;2.4;0.6;
2022-12-20;16;1.4;3;0.2;21;21;30;53;17;4.8;0.6;
2022-12-22;4;0.5;4;0.2;9;15;9;29;40;1.7;0.4;
2022-12-26;19;2.3;5;0.3;39;34;40;93;13;4.4;0.9;
2022-12-30;9;0.6;3;0.2;5;11;26;19;49;0.6;0.3;
2023-01-05;25;1.9;3;0.3;24;28;43;65;18;2.9;0.7;
2023-01-08;5;0.3;3;0.2;2;6;21;10;61;0.6;0.3;
2023-01-12;12;1.0;3;0.3;15;27;29;49;22;1.2;0.6;
2023-01-14;12;0.5;3;0.2;7;15;25;26;31;0.7;0.5;
2023-01-15;10;0.3;3;0.2;2;5;39;8;51;0.6;0.3;
2023-01-16;11;0.3;3;0.2;3;5;77;9;66;0.6;0.3;
2023-01-18;3;0.3;3;0.2;4;10;12;15;65;0.7;0.3;
2023-01-21;6;0.6;3;0.3;8;15;23;27;49;0.9;0.4;
2023-01-26;14;1.6;3;0.5;29;31;32;76;26;3.3;1.0;
2023-01-27;12;0.7;3;0.4;16;29;30;53;29;1.0;0.6;
2023-01-29;9;0.3;3;0.3;3;10;15;15;47;0.6;0.4;
2023-02-01;25;1.6;3;0.5;25;34;48;73;25;2.8;0.8;
2023-02-02;21;1.6;3;0.4;20;36;33;67;27;2.9;0.7;
2023-02-04;9;1.0;3;0.4;22;38;17;72;23;2.1;0.9;
2023-02-08;3;0.3;3;0.3;2;9;6;12;60;0.9;0.4;
2023-02-10;11;1.8;3;0.5;30;31;17;77;29;3.9;1.0;
2023-02-11;9;0.6;3;0.4;6;22;13;32;46;0.7;0.6;
2023-02-12;12;0.5;3;0.4;6;22;17;31;48;0.8;0.6;
2023-02-15;9;5.9;3;0.4;8;27;14;40;52;3.1;0.6;
2023-02-21;20;;3;0.4;32;45;26;93;17;;;
2023-02-22;31;;3;0.5;21;30;36;62;32;;;
2023-02-28;3;0.5;3;0.3;9;21;9;34;52;1.4;0.4;
2023-03-03;12;0.6;4;0.4;13;30;20;50;44;1.2;0.6;
2023-03-05;15;0.4;4;0.4;4;14;22;20;66;0.6;0.5;
2023-03-08;1;0.3;3;0.3;3;6;9;11;58;0.8;0.3;
2023-03-14;4;0.5;4;0.2;7;19;12;30;66;0.7;0.4;
2023-03-21;12;0.8;4;0.3;12;20;19;38;57;1.7;0.4;
2023-03-22;19;1.0;4;0.3;12;20;24;38;61;1.8;0.5;
2023-04-02;1;0.3;3;0.2;3;6;13;11;84;0.6;0.3;
2023-04-04;1;0.6;4;0.3;9;19;6;33;63;0.8;0.4;
2023-04-06;4;0.5;3;0.3;9;19;8;33;61;0.7;0.4;
2023-04-08;3;0.4;3;0.3;2;9;8;12;84;0.6;0.3;
2023-04-10;13;0.4;3;0.3;4;9;17;15;77;0.6;0.3;
2023-04-12;10;0.5;3;0.2;4;12;48;17;65;0.7;0.3;
2023-04-13;1;0.4;3;0.3;4;13;7;20;70;1.1;0.3;
2023-04-14;2;0.5;3;0.2;3;10;17;15;63;1.0;0.3;
2023-04-15;2;0.4;3;0.2;2;7;14;10;76;0.6;0.3;
2023-04-22;10;0.4;3;0.3;3;12;14;16;88;0.6;0.3;
2023-04-30;3;0.4;3;0.3;3;9;7;14;66;0.6;0.3;
2023-05-02;2;1.9;3;0.3;9;19;7;33;52;2.6;0.4;
2023-05-10;2;0.6;3;0.3;7;15;6;27;61;1.0;0.3;
2023-05-12;1;0.5;3;0.2;6;13;3;22;67;0.8;0.4;
2023-05-14;1;0.4;3;0.2;2;7;3;11;71;0.6;0.3;
2023-05-15;3;0.4;3;0.3;5;17;8;25;78;0.7;0.3;
2023-05-18;2;0.4;3;0.3;5;14;6;21;77;0.6;0.3;
2023-05-20;4;0.4;3;0.3;3;13;8;18;82;0.6;0.3;
2023-05-22;4;0.5;3;0.3;3;7;8;11;95;0.6;0.3;
2023-05-24;9;0.7;3;0.4;10;22;14;37;56;1.0;0.4;
2023-05-25;9;0.9;4;0.4;12;22;13;40;53;2.0;0.4;
2023-05-27;10;0.4;3;0.4;4;11;14;18;57;0.6;0.3;
2023-06-01;9;0.5;3;0.3;4;12;13;18;93;1.0;0.4;
2023-06-02;8;0.5;3;0.2;6;16;12;26;81;0.7;0.4;
2023-06-09;2;0.4;3;0.2;5;10;6;17;56;0.6;0.3;
2023-06-10;1;0.4;3;0.2;4;13;5;20;62;0.6;0.3;
2023-06-13;3;0.5;3;0.2;6;18;7;27;56;0.8;0.3;
2023-06-15;4;0.6;4;0.2;8;22;8;34;67;0.9;0.4;
2023-06-19;6;0.7;3;0.2;6;16;10;26;85;1.7;0.4;
2023-06-20;6;0.6;3;0.2;7;20;11;31;77;1.0;0.4;
2023-06-22;1;0.6;3;0.2;5;18;4;26;77;0.9;0.4;
2023-06-26;1;0.4;3;0.2;3;10;5;15;87;0.7;0.3;
2023-06-28;3;0.6;3;0.3;5;13;7;20;80;0.9;0.4;
2023-07-01;1;0.5;3;0.2;3;10;5;14;68;0.7;0.3;
2023-07-09;9;0.3;4;0.2;2;8;11;12;76;0.6;0.3;
2023-07-13;8;0.4;3;0.1;4;10;12;15;49;0.8;0.3;
2023-07-17;6;0.4;3;0.2;5;10;10;17;55;0.9;0.4;
2023-07-20;9;0.6;;0.3;4;13;13;19;63;1.3;0.4;
2023-07-29;3;0.3;4;0.1;2;5;6;8;62;0.6;0.3;
2023-08-01;6;0.5;5;0.2;5;14;10;21;46;0.9;0.3;
2023-08-02;6;0.7;5;0.2;5;16;10;23;60;0.9;0.4;
2023-08-05;2;0.5;7;0.1;2;8;7;11;62;0.9;0.3;
2023-08-09;2;0.5;5;0.1;5;12;6;20;50;0.8;0.3;
2023-08-13;4;0.3;6;0.1;2;5;7;7;68;0.6;0.3;
2023-08-15;3;0.3;6;0.1;1;3;5;5;73;0.6;0.3;
2023-08-16;4;0.3;7;0.1;2;7;6;10;74;0.7;0.3;
2023-08-17;6;0.3;7;0.1;3;9;8;14;62;0.6;0.3;
2023-08-22;7;1.0;7;0.1;7;22;13;32;37;0.8;0.4;
2023-08-25;8;0.6;4;0.1;3;11;12;15;73;0.8;0.3;
2023-08-26;7;0.3;3;0.1;2;6;10;8;59;0.6;0.3;
2023-08-28;1;0.2;4;0.1;3;10;5;14;46;0.6;0.3;
2023-08-29;1;0.3;4;0.1;4;10;6;16;48;0.7;0.3;
2023-09-02;1;0.2;3;0.1;2;5;4;8;65;0.6;0.3;
2023-09-14;4;0.4;4;0.2;4;12;8;17;56;1.1;0.4;
2023-09-15;3;0.6;3;0.2;3;12;6;17;52;1.0;0.4;
2023-09-20;3;0.6;5;0.1;8;16;10;28;43;0.8;0.3;
2023-09-21;3;0.3;4;0.1;4;9;13;14;52;0.6;0.3;
2023-09-22;2;0.6;5;0.2;6;15;8;24;43;0.9;0.4;
2023-09-23;2;0.3;5;0.2;3;10;7;14;43;0.6;0.3;
2023-09-26;4;0.7;5;0.2;6;15;11;23;43;1.0;0.4;
2023-09-27;5;0.7;5;0.2;6;16;11;25;45;0.9;0.4;
2023-10-02;8;1.2;5;0.2;6;16;14;25;50;1.5;0.4;
2023-10-03;10;1.0;5;0.2;10;16;17;32;46;1.9;0.4;
2023-10-05;13;1.2;8;0.2;16;21;20;45;37;2.0;0.5;
2023-10-06;14;1.3;6;0.2;13;21;24;41;38;2.0;0.5;
2023-10-16;10;0.8;5;0.2;10;17;18;32;43;1.1;0.4;
2023-10-18;8;0.4;5;0.1;4;9;35;16;44;0.6;0.3;
2023-10-23;3;0.4;5;0.3;5;13;10;20;50;0.6;0.3;
2023-10-24;2;0.4;5;0.1;3;7;12;11;54;0.6;0.3;
2023-10-25;2;0.4;5;0.2;5;9;13;17;48;0.6;0.3;
2023-10-27;3;0.4;6;0.2;4;11;14;17;50;0.6;0.3;
2014-01-02;5;;2;0.2;16;35;11;59;37;;;59
2014-01-03;6;;2;0.2;37;52;11;108;24;;;60
2014-01-04;5;;1;0.1;7;20;12;30;52;;;60
2014-01-06;5;;1;0.3;10;30;10;46;41;;;58
2014-01-09;27;;4;0.4;74;77;55;190;8;;;62
2014-01-10;25;;2;0.3;40;75;50;136;8;;;63
2014-01-11;20;;3;0.4;46;78;40;148;5;;;62
2014-01-23;7;;3;0.4;64;81;14;179;12;;;60
2014-01-26;5;;1;0.3;9;26;10;40;37;;;58
2014-01-27;5;;1;0.2;11;25;11;42;46;;;60
2014-02-02;2;;0;0.1;9;30;8;45;64;;;57
2014-02-11;3;;;0.1;18;38;7;65;58;;;59
2014-02-12;3;;;0.0;21;41;10;73;47;;;61
2014-02-15;6;;;0.1;29;46;10;91;44;;;59
2014-02-17;6;;;0.1;36;51;8;106;37;;;62
2014-02-18;12;;;0.2;63;72;20;168;30;;;61
2014-02-19;9;;;0.2;61;77;24;170;28;;;60
2014-02-20;6;;;0.1;31;50;14;98;40;;;59
2014-02-23;6;;;0.1;19;56;9;86;47;;;58
2014-02-24;7;;;0.1;39;72;11;132;46;;;61
2014-02-25;6;;;0.1;22;43;19;77;52;;;61
2014-03-01;3;;5;0.1;17;37;6;62;54;;;62
2014-03-07;11;;9;0.3;37;76;17;133;52;;;62
2014-03-09;16;;5;0.2;11;51;22;68;73;;;61
2014-03-10;10;;8;0.3;46;80;18;150;48;;;60
2014-03-13;12;;11;0.1;19;49;14;78;67;;;65
2014-03-19;29;;13;0.2;29;69;40;113;50;;;65
2014-03-20;21;;12;0.3;50;68;33;144;49;;;62
2014-03-22;12;;12;0.1;14;39;19;60;50;;;60
2014-03-23;2;;5;0.1;9;32;4;45;72;;;57
2014-03-29;10;0.0;5;0.1;2;16;13;19;68;2.5;1.5;64
2014-03-30;12;1.2;6;0.3;6;30;16;39;50;4.3;2.2;62
2014-04-01;13;7.8;8;0.4;28;52;17;95;48;11.9;3.6;61
2014-04-05;2;6.3;4;0.2;10;35;4;50;;1.9;1.3;58
2014-04-07;8;;5;0.2;24;48;12;85;51;;;60
2014-04-09;11;;4;0.2;35;60;15;113;46;;;61
2014-04-10;11;;7;0.2;35;68;17;122;39;;;61
2014-04-11;12;;4;0.1;17;54;17;80;53;;;62
2014-04-12;13;;4;0.2;14;43;18;64;68;;;62
2014-04-14;9;1.2;4;0.2;29;54;14;97;59;2.8;0.0;59
2014-04-17;9;;5;0.3;14;52;13;73;71;;;61
2014-04-19;8;;7;0.3;8;36;17;48;78;;;58
2014-04-20;5;;4;0.2;2;18;11;21;83;;;57
2014-04-25;2;2.0;0;;14;42;9;63;74;1.1;0.2;58
2014-04-27;4;0.8;1;;6;29;7;39;70;0.3;0.0;56
2014-05-02;4;;4;0.1;28;56;16;99;46;;;58
2014-05-14;5;;3;0.1;19;51;10;80;55;;;59
2014-05-28;6;0.6;;0.1;15;43;12;66;59;3.1;0.4;61
2014-05-31;5;0.3;;0.3;15;50;7;73;44;2.1;0.3;59
2014-06-02;6;0.7;;0.3;17;51;10;77;68;3.1;0.5;59
2014-06-08;12;0.1;;0.2;4;24;15;30;89;1.1;0.3;59
2014-06-09;13;0.6;;0.2;11;37;18;53;69;3.9;0.5;60
2014-06-10;10;1.1;0;0.2;12;41;14;59;64;3.1;0.5;60
2014-06-13;9;2.2;3;0.3;34;100;19;151;38;11.4;1.5;57
2014-06-18;6;0.1;5;0.3;10;37;10;52;77;2.4;0.8;58
2014-06-23;11;0.0;3;0.2;16;47;16;71;45;3.4;1.0;60
2014-06-26;8;2.1;2;0.1;31;67;14;113;51;5.4;1.0;60
2014-06-27;9;5.5;4;0.1;16;59;14;83;66;4.1;0.7;60
2014-07-04;4;0.1;3;0.1;22;59;8;93;43;3.3;0.8;61
2014-07-05;6;0.0;5;0.1;12;58;11;76;53;2.6;1.2;58
2014-07-06;6;0.1;3;0.2;7;42;10;53;56;2.0;0.7;57
2014-07-10;4;3.1;2;0.1;22;49;8;82;48;0.4;1.1;58
2014-07-15;6;;3;0.1;18;43;10;70;37;;;60
2014-07-23;5;;3;0.1;18;46;11;74;41;;;60
2014-07-25;5;;;0.0;11;37;9;54;62;;;60
2014-08-04;10;0.0;4;0.1;13;35;14;55;44;1.1;0.3;60
2014-08-05;8;0.1;4;0.1;12;31;12;49;42;1.2;0.4;59
2014-08-06;10;0.1;1;0.1;14;31;14;53;35;1.3;0.2;60
2014-08-09;9;0.0;6;0.2;5;25;13;32;55;0.5;0.4;59
2014-08-10;10;0.1;4;0.2;4;26;16;33;49;0.7;0.5;58
2014-08-14;4;0.1;4;0.3;11;36;10;52;50;0.8;0.2;57
2014-08-16;6;0.0;5;0.2;4;24;10;31;62;0.1;0.2;57
2014-08-21;8;0.0;2;0.3;6;26;13;35;54;0.5;0.3;59
2014-08-23;6;0.0;4;0.4;5;23;10;30;59;0.2;0.2;58
2014-08-25;9;0.2;5;0.4;11;35;14;53;41;0.6;0.3;60
2014-08-27;9;0.0;3;0.4;13;44;15;64;48;1.2;0.4;60
2014-08-28;10;;5;0.4;12;34;15;52;48;;;60
2014-08-30;7;;4;0.3;4;22;12;29;53;;;59
2014-09-09;9;0.7;2;0.1;17;37;15;63;;1.8;0.4;61
2014-09-10;14;1.0;3;0.1;20;44;21;74;;2.2;0.5;61
2014-09-18;5;;5;0.3;21;46;14;78;29;;;59
2014-09-19;5;;6;0.3;20;47;14;77;40;;;59
2014-09-24;8;;3;0.2;20;39;12;69;42;;;62
2014-09-26;22;;5;0.2;31;58;28;107;26;;;63
2014-09-27;15;;3;0.1;17;45;18;72;52;;;61
2014-09-29;9;;3;0.2;30;52;12;97;35;;;62
2014-10-03;8;;3;0.1;28;60;12;103;31;;;62
2014-10-05;9;;3;0.2;5;27;13;35;69;;;62
2014-10-07;8;;6;0.3;25;54;18;92;33;;;61
2014-10-10;9;;8;0.2;43;46;16;111;29;;;60
2014-10-12;3;;7;0.3;7;26;5;37;56;;;60
2014-10-14;5;;5;0.3;19;45;12;74;43;;;59
2014-10-16;5;;5;0.3;22;34;11;68;37;;;60
2014-10-17;7;;6;0.3;30;47;13;93;28;;;61
2014-10-19;15;;4;0.3;13;36;21;55;40;;;61
2014-10-21;21;;8;0.3;79;71;61;192;15;;;59
2014-10-22;8;;6;0.3;23;53;29;87;33;;;59
2014-10-25;10;1.7;6;0.3;34;68;25;120;28;5.0;1.3;60
2014-11-01;18;0.2;5;0.2;12;42;22;61;38;2.9;0.7;62
2014-11-02;16;0.8;5;0.2;11;43;20;60;38;2.8;0.5;61
2014-11-07;8;0.4;7;0.2;16;29;24;54;38;1.3;0.4;61
2014-11-12;4;;5;0.2;18;36;14;63;41;;;62
2014-11-13;6;;6;0.4;29;41;17;85;37;;;62
2014-11-14;7;;5;0.2;46;48;17;118;27;;;63
2014-11-15;3;;3;0.3;8;20;10;33;69;;;61
2014-11-17;6;;4;0.3;23;38;15;73;46;;;59
2014-11-18;8;;5;0.4;42;54;21;118;26;;;60
2014-11-22;23;;6;0.2;28;48;30;91;18;;;63
2014-11-25;20;;3;0.4;51;53;36;131;11;;;63
2014-11-27;12;;7;0.3;42;51;24;115;16;;;63
2014-12-01;9;;5;0.3;34;36;20;88;29;;;62
2014-12-04;12;;7;0.5;70;53;31;160;7;;;63
2014-12-06;5;;6;0.3;11;29;19;46;44;;;61
2014-12-09;4;;5;0.4;11;31;22;47;60;;;60
2014-12-13;12;;6;0.4;31;52;23;99;30;;;62
2014-12-14;12;;7;0.3;17;37;17;63;30;;;63
2014-12-16;6;;4;0.4;35;47;18;101;19;;;62
2014-12-24;13;;4;0.4;45;52;21;121;12;;;63
2014-12-28;6;;3;0.4;6;17;21;25;60;;;61
2014-12-29;5;;6;0.4;30;41;14;86;39;;;58
2015-01-01;12;;4;0.4;22;43;15;76;24;;;62
2015-01-10;12;;6;0.5;73;67;27;178;13;;;61
2015-01-13;19;;4;0.4;60;61;30;153;14;;;63
2015-01-16;8;;5;0.4;23;39;33;74;46;;;60
2015-01-21;9;;5;0.5;25;35;34;72;31;;;61
2015-01-22;6;;4;0.4;21;42;24;73;35;;;60
2015-01-24;6;;6;0.4;20;37;23;68;44;;;60
2015-02-03;;;5;;9;22;;35;61;;;
2015-02-18;10;;5;0.5;32;43;20;91;45;;;61
2015-02-25;5;;10;0.5;17;34;16;59;62;;;60
2015-02-26;4;;6;0.3;19;34;12;63;55;;;60
2015-02-27;6;;4;0.1;12;26;24;44;70;;;62
2015-03-03;11;;3;0.2;16;42;16;66;36;;;62
2015-03-04;20;;4;0.2;16;35;39;59;52;;;62
2015-03-05;6;;3;0.3;31;50;18;97;60;;;59
2015-03-07;17;;3;0.3;25;52;27;90;42;;;63
2015-03-11;37;;5;0.3;45;86;48;154;22;;;63
2015-03-14;14;;3;0.2;23;50;25;84;48;;;63
2015-03-17;18;;3;0.3;16;38;24;62;62;;;65
2015-03-25;3;;3;0.2;13;27;6;46;70;;;61
2015-03-26;5;;3;0.3;29;45;8;88;55;;;60
2015-03-30;7;;5;0.3;25;44;15;81;34;;;60
2015-04-01;9;;3;0.2;23;43;15;78;48;;;61
2015-04-03;12;;3;0.2;6;21;14;29;65;;;61
2015-04-04;8;;3;0.1;5;20;9;26;73;;;62
2015-04-07;6;;3;0.1;4;18;9;24;97;;;63
2015-04-12;13;;3;0.2;3;16;16;19;101;;;62
2015-04-15;14;;3;0.2;14;40;20;61;48;;;63
2015-04-16;11;;3;0.2;18;30;16;57;57;;;61
2015-04-17;6;;5;0.2;15;31;10;52;60;;;62
2015-04-20;6;;3;0.2;15;28;10;49;;;;61
2015-04-21;13;;4;0.2;16;30;17;53;;;;61
2015-04-25;26;;4;0.3;8;26;36;38;44;;;61
2015-04-30;20;;5;0.4;11;29;26;45;41;;;62
2015-05-02;13;;8;0.2;10;28;19;43;36;;;60
2015-05-03;18;;6;0.3;6;29;24;38;47;;;59
2015-05-04;20;;4;0.3;5;20;24;27;55;;;61
2015-05-10;12;;7;0.3;5;34;16;42;41;;;60
2015-05-12;13;;4;0.1;22;49;19;83;39;;;61
2015-05-14;30;;5;0.3;55;64;102;148;57;;;59
2015-05-15;8;;6;0.1;15;38;28;60;64;;;59
2015-05-18;6;;4;0.1;21;46;13;78;;;;61
2015-05-19;6;;4;0.1;7;27;9;37;;;;65
2015-05-20;4;;3;0.1;17;40;8;66;;;;64
2015-05-28;13;;4;0.1;14;38;15;59;;;;61
2015-05-30;11;;6;0.1;8;32;13;43;;;;61
2015-06-07;8;;5;0.3;10;45;10;60;;;;58
2015-06-08;9;;3;0.2;19;56;16;84;;;;58
2015-06-15;9;;3;0.2;17;42;15;68;;;;62
2015-06-22;10;;4;;16;46;21;69;;;;60
2015-06-25;10;;3;;16;47;15;71;;;;61
2015-07-02;9;;;;9;37;16;50;;;;59
2015-07-04;12;;3;;7;33;17;43;;;;59
2015-07-11;14;;4;;6;22;20;30;;;;61
2015-07-12;11;;4;;6;27;15;36;;;;61
2015-07-17;13;;4;;16;47;20;70;;;;62
2015-07-18;16;;4;;7;31;19;41;;;;62
2015-07-21;22;;3;0.1;13;31;28;50;;;;62
2015-07-22;12;;3;0.1;12;40;22;58;;;;63
2015-08-01;5;;3;0.2;5;25;6;32;;;;60
2015-08-02;6;;4;0.2;6;27;7;35;;;;61
2015-08-04;7;;5;0.1;12;35;12;53;;;;60
2015-08-05;8;;4;0.1;10;32;11;47;;;;61
2015-08-06;9;;4;0.1;10;31;11;45;;;;61
2015-08-10;8;;3;0.2;11;30;11;46;;;;60
2015-08-14;2;;3;0.2;10;34;7;50;;;;57
2015-08-15;3;;4;0.2;4;19;5;25;;;;57
2015-08-16;4;;3;0.2;5;21;6;28;;;;58
2015-08-21;6;;4;0.2;9;31;9;45;;;;60
2015-08-23;4;;3;0.2;3;15;9;19;;;;58
2015-08-26;6;;3;0.2;13;32;14;51;64;;;60
2015-08-28;5;;5;0.2;16;34;12;58;58;;;61
2015-09-01;7;;4;0.2;18;37;10;63;52;;;60
2015-09-03;7;;4;0.2;14;32;8;54;66;;;62
2015-09-04;4;;3;0.2;4;22;5;28;84;;;62
2015-09-11;8;;6;0.2;18;50;8;77;69;;;62
2015-09-12;8;;5;0.2;12;46;9;64;67;;;61
2015-09-18;;;4;0.2;20;39;;69;59;;;58
2015-09-19;13;;3;0.1;11;39;17;57;61;;;59
2015-09-20;15;;4;0.2;6;28;20;37;68;;;59
2015-09-24;14;;3;0.2;23;48;20;83;48;;;60
2015-09-26;25;;3;0.4;11;42;31;59;62;;;60
2015-10-01;43;;;0.4;21;44;62;77;48;;;62
2015-10-02;47;;3;0.3;27;49;67;89;51;;;63
2015-10-12;28;;3;0.3;13;38;32;58;31;;;59
2015-10-13;18;;4;0.2;17;37;20;63;32;;;64
2015-10-15;36;;5;0.1;66;66;52;167;35;;;64
2015-10-20;26;;3;0.3;13;41;30;61;33;;;64
2015-10-27;38;;4;0.3;35;51;46;105;25;;;63
2015-10-30;28;;3;0.3;32;48;36;97;36;;;63
2015-11-01;35;;3;0.2;3;18;42;22;85;;;61
2015-11-02;34;;4;0.2;21;42;45;73;49;;;61
2015-11-05;26;;3;0.2;38;48;34;106;28;;;61
2015-11-06;38;;3;0.3;63;64;45;160;9;;;62
2015-11-07;45;;3;0.3;24;47;50;83;22;;;62
2015-11-09;44;;3;0.3;44;54;50;122;18;;;62
2015-11-12;48;1.3;4;0.3;59;61;62;152;12;13.5;2.3;62
2015-11-13;28;2.5;3;0.3;28;50;42;93;25;8.6;2.1;62
2015-11-16;18;4.6;4;0.4;78;58;35;178;6;9.4;4.5;61
2015-11-17;18;4.4;5;0.3;78;58;37;178;7;10.0;4.1;61
2015-11-19;19;5.9;4;0.4;85;67;41;197;7;13.1;5.2;62
2015-11-23;8;1.9;3;0.3;30;44;23;89;32;5.9;2.0;58
2015-11-29;6;1.7;3;0.3;22;40;11;74;34;4.8;2.1;60
2015-12-01;24;4.9;4;0.3;82;65;63;190;9;12.2;4.7;62
2015-12-02;23;5.5;5;0.4;103;69;43;226;8;12.3;5.8;62
2015-12-04;26;4.9;5;0.3;75;69;46;185;9;12.7;5.8;63
2015-12-06;27;2.6;3;0.3;26;50;33;89;22;5.5;2.9;62
2015-12-07;26;2.6;3;0.3;29;52;32;97;16;5.4;3.4;62
2015-12-10;29;4.7;4;0.3;90;68;50;206;5;10.3;4.7;64
2015-12-13;12;1.9;3;0.3;20;41;19;71;21;3.8;2.6;62
2015-12-15;34;3.7;5;0.4;99;66;90;217;11;10.6;5.8;60
2015-12-18;35;5.6;6;0.3;130;74;63;274;4;15.5;6.9;63
2015-12-21;;3.5;4;0.4;70;64;;170;10;11.1;4.9;63
2015-12-25;;2.3;7;0.3;31;45;;92;18;4.3;3.3;62
2015-12-27;;1.8;4;0.3;15;41;;64;28;2.9;2.3;62
2015-12-29;56;2.8;3;0.2;40;54;72;114;14;9.3;3.5;63
2016-01-02;10;0.8;3;0.2;7;25;47;35;51;1.9;1.3;61
2016-01-04;13;0.4;4;0.2;7;16;77;26;53;1.8;0.4;62
2016-01-14;12;1.2;6;0.2;19;37;55;65;56;3.1;1.9;60
2016-01-16;5;0.3;4;0.3;7;26;15;37;;1.1;1.2;60
2016-01-18;13;1.6;4;0.3;30;43;54;89;49;4.3;2.7;59
2016-01-25;28;;4;0.2;27;53;40;94;18;;;63
2016-01-27;28;5.3;4;0.3;46;69;36;139;13;12.4;4.5;63
2016-01-29;20;2.8;3;0.2;24;55;24;91;11;6.3;3.2;64
2016-02-11;8;;4;0.3;35;36;62;89;36;;;62
2016-02-12;7;0.8;5;0.2;21;26;54;58;43;4.7;0.9;63
2016-02-16;6;1.2;4;0.4;37;53;29;108;36;4.2;2.5;60
2016-02-21;9;1.3;3;0.2;8;37;12;49;45;2.9;1.7;61
2016-02-25;5;1.3;5;0.3;23;39;32;73;48;3.7;1.7;59
2016-02-27;2;0.4;3;0.2;3;14;10;19;72;2.2;0.7;62
2016-03-01;9;2.5;4;0.3;43;60;39;125;34;6.9;3.3;58
2016-03-04;13;1.8;3;0.3;22;38;111;71;50;3.7;1.9;60
2016-03-06;3;0.7;3;0.2;10;30;15;44;54;1.9;1.4;60
2016-03-08;5;;5;0.4;40;52;22;113;43;;;60
2016-03-09;9;;5;0.3;31;40;75;86;41;;;60
2016-03-11;10;;5;0.4;43;66;43;132;29;;;60
2016-03-14;17;1.9;3;0.2;7;35;21;46;69;2.2;2.3;64
2016-03-16;16;2.5;4;0.3;24;54;56;91;41;4.0;2.8;64
2016-03-17;14;2.0;4;0.2;18;45;34;72;48;3.1;2.6;63
2016-03-23;10;3.1;5;0.2;35;63;33;116;37;3.9;2.3;61
2016-03-25;13;3.0;3;0.3;5;35;35;43;60;2.8;1.5;59
2016-03-29;7;2.4;10;0.3;13;36;31;55;59;2.5;0.9;60
2016-03-30;19;;;;;;26;;;;;
2016-04-01;5;1.6;3;0.2;26;50;20;89;47;3.0;1.6;60
2016-04-04;11;2.7;3;0.1;15;49;13;72;42;6.5;1.0;63
2016-04-16;7;1.8;3;0.1;13;34;39;54;53;1.9;0.7;60
2016-04-18;6;2.2;3;0.1;8;25;16;37;67;2.5;1.1;61
2016-04-26;10;3.2;4;0.1;25;48;23;85;53;3.7;1.4;61
2016-04-27;11;2.8;3;0.2;16;36;16;60;57;5.0;1.3;62
2016-04-30;12;2.8;3;0.2;13;41;15;61;44;2.8;1.2;61
2016-05-02;5;2.1;5;0.2;20;57;18;87;52;3.7;1.7;59
2016-05-03;7;3.8;4;0.1;28;57;25;100;57;5.5;2.0;60
2016-05-05;14;3.6;6;0.2;26;67;35;107;41;6.2;1.9;62
2016-05-09;9;3.5;3;0.1;22;53;11;86;34;3.6;1.3;65
2016-05-11;6;2.1;3;0.1;13;38;20;58;55;3.3;1.0;62
2016-05-12;4;1.6;4;0.2;9;26;22;40;68;1.8;0.5;63
2016-05-17;15;4.3;4;0.2;22;50;23;83;51;6.4;1.9;60
2016-05-20;12;3.5;4;0.2;25;53;20;92;44;5.8;1.8;61
2016-05-25;11;3.7;3;0.2;19;39;21;69;52;4.7;1.2;60
2016-05-26;12;3.5;4;0.2;16;35;19;60;65;4.5;1.4;61
2016-05-28;15;3.4;3;0.2;10;30;56;45;57;2.5;0.8;62
2016-05-29;3;1.2;3;0.1;3;9;15;14;69;0.4;0.2;60
2016-05-30;6;2.8;3;0.2;16;39;19;63;60;3.3;1.0;59
2016-06-02;11;4.3;3;0.2;21;49;24;81;58;4.9;1.1;61
2016-06-04;14;4.6;4;0.2;14;52;19;74;41;4.0;1.3;62
2016-06-05;15;4.4;3;0.1;12;38;18;57;49;3.4;1.0;60
2016-06-06;13;4.7;5;0.1;21;43;20;75;47;5.1;1.2;62
2016-06-08;15;5.3;3;0.2;23;46;28;80;46;5.5;1.3;62
2016-06-16;8;1.3;4;0.1;19;31;65;60;46;2.4;0.5;60
2016-06-18;5;3.3;5;0.2;14;42;11;62;53;2.0;0.8;59
